,Unnamed: 0,id,Range (km),Battery Level (%),Latitude (°),Longitude (°),Speed (km/h),Maintenance Cost ($),Charging Cost ($),Pin Code,Working Condition,Charging Status,Energy Consumed (kWh),Fast Charge Speed (kW),status,Date,dvr,Make,mgr,Acceleration 0 - 100 km/h,Top Speed,ER,Total Power,Total Torque,Drive,BC,Length,Width,Height,Wheelbase,Gross Vehicle Weight (GVWR),Max. Payload,Cargo Volume,Seats,km
121,121,1,51.48,22,30.357919,76.953503,82,299,26,452245,1,1,7.721999999999999,105,0,2023-08-10,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,39013.0
122,122,1,79.0,26,23.297104,74.027263,64,63,18,177350,1,1,11.85,53,1,2023-11-02,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,49690.0
123,123,1,79.0,26,23.297104,74.027263,64,63,18,177350,1,1,11.85,53,1,2023-11-02,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,46347.0
124,124,1,364.39,81,23.428189,77.947105,56,148,8,759379,1,0,54.6585,73,1,2023-10-08,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,163602.0
125,125,1,364.39,81,23.428189,77.947105,56,148,8,759379,1,0,54.6585,73,1,2023-10-08,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,161100.0
126,126,1,154.16,39,33.216461,84.33849,113,179,22,745500,1,1,23.124,120,1,2023-08-23,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,80265.0
127,127,1,154.16,39,33.216461,84.33849,113,179,22,745500,1,1,23.124,120,1,2023-08-23,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,73131.0
128,128,1,222.08,53,24.178125,77.72568,93,69,24,647993,1,0,33.312,53,0,2023-08-04,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,99194.0
129,129,1,222.08,53,24.178125,77.72568,93,69,24,647993,1,0,33.312,53,0,2023-08-04,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,101448.0
130,130,1,281.22,66,16.68536,68.743486,47,251,16,511653,1,0,42.183,105,0,2023-09-11,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,123336.0
131,131,1,281.22,66,16.68536,68.743486,47,251,16,511653,1,0,42.183,105,0,2023-09-11,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,124085.0
132,132,1,214.76,51,17.098606,72.87657,53,96,13,952729,1,0,32.214,93,0,2023-09-17,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,98707.0
133,133,1,214.76,51,17.098606,72.87657,53,96,13,952729,1,0,32.214,93,0,2023-09-17,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,95787.0
134,134,1,399.48,87,35.164101,89.421311,61,90,37,572145,1,1,59.922,50,0,2023-04-19,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,172673.0
135,135,1,399.48,87,35.164101,89.421311,61,90,37,572145,1,1,59.922,50,0,2023-04-19,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,169950.0
136,136,1,396.25,87,31.978864,93.694126,74,210,27,373587,1,1,59.4375,84,0,2023-10-03,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,169863.0
137,137,1,396.25,87,31.978864,93.694126,74,210,27,373587,1,1,59.4375,84,0,2023-10-03,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,174950.0
138,138,1,242.84,58,30.818446,92.580706,97,72,27,866113,0,1,36.426,133,1,2023-07-20,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,109067.0
139,139,1,242.84,58,30.818446,92.580706,97,72,27,866113,0,1,36.426,133,1,2023-07-20,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,105934.0
140,140,1,440.81,97,21.643294,89.628225,79,180,35,949235,1,0,66.1215,127,0,2023-03-05,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,186095.0
141,141,1,440.81,97,21.643294,89.628225,79,180,35,949235,1,0,66.1215,127,0,2023-03-05,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,186440.0
142,142,1,344.95,79,34.452754,92.040087,117,202,31,332320,1,1,51.7425,73,1,2023-02-07,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,151731.0
143,143,1,344.95,79,34.452754,92.040087,117,202,31,332320,1,1,51.7425,73,1,2023-02-07,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,147102.0
144,144,1,319.89,73,16.082944,72.234518,50,291,36,149731,1,1,47.9835,107,0,2023-10-13,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,142630.0
145,145,1,319.89,73,16.082944,72.234518,50,291,36,149731,1,1,47.9835,107,0,2023-10-13,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,143227.0
146,146,1,261.23,61,13.651179,90.623664,61,232,32,371195,1,1,39.1845,141,0,2023-12-14,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,117664.0
147,147,1,261.23,61,13.651179,90.623664,61,232,32,371195,1,1,39.1845,141,0,2023-12-14,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,119354.0
148,148,1,248.27,59,19.781603,93.088022,88,179,6,316026,1,1,37.2405,94,0,2023-01-15,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,116844.0
149,149,1,248.27,59,19.781603,93.088022,88,179,6,316026,1,1,37.2405,94,0,2023-01-15,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,112549.0
150,150,1,127.95,36,16.73037,84.748288,88,141,35,728830,1,0,19.1925,98,0,2023-09-11,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,60536.0
151,151,1,127.95,36,16.73037,84.748288,88,141,35,728830,1,0,19.1925,98,0,2023-09-11,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,62267.0
152,152,1,187.15,48,9.396531,91.200222,69,55,38,564840,1,0,28.0725,102,1,2023-05-28,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,89785.0
153,153,1,187.15,48,9.396531,91.200222,69,55,38,564840,1,0,28.0725,102,1,2023-05-28,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,92237.0
154,154,1,228.7,57,10.044926,78.3001,68,234,11,828476,1,0,34.305,104,0,2023-11-20,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,101089.0
155,155,1,228.7,57,10.044926,78.3001,68,234,11,828476,1,0,34.305,104,0,2023-11-20,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,100744.0
156,156,1,120.67,36,33.461205,90.512547,111,173,20,823385,1,0,18.1005,100,0,2023-12-21,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,63110.0
157,157,1,120.67,36,33.461205,90.512547,111,173,20,823385,1,0,18.1005,100,0,2023-12-21,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,60220.0
158,158,1,209.06,51,16.671973,84.974554,90,141,37,884410,1,0,31.359,99,0,2023-06-07,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,95224.0
159,159,1,209.06,51,16.671973,84.974554,90,141,37,884410,1,0,31.359,99,0,2023-06-07,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,101135.0
160,160,1,275.3,63,17.95095,71.776752,95,98,14,475006,1,1,41.295,77,0,2023-09-03,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,124716.0
161,161,1,275.3,63,17.95095,71.776752,95,98,14,475006,1,1,41.295,77,0,2023-09-03,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,119586.0
162,162,1,273.05,63,8.99523,85.374058,70,252,18,391472,1,0,40.9575,121,0,2023-04-03,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,124153.0
163,163,1,273.05,63,8.99523,85.374058,70,252,18,391472,1,0,40.9575,121,0,2023-04-03,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,118489.0
164,164,1,185.48,46,36.505198,87.282446,71,175,14,524872,1,0,27.822,107,1,2023-03-19,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,89163.0
165,165,1,185.48,46,36.505198,87.282446,71,175,14,524872,1,0,27.822,107,1,2023-03-19,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,89645.0
166,166,1,20.68,17,33.822078,79.275326,115,214,9,885237,1,0,3.102,54,1,2023-12-04,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,26138.0
167,167,1,20.68,17,33.822078,79.275326,115,214,9,885237,1,0,3.102,54,1,2023-12-04,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,23929.0
168,168,1,251.13,61,33.055773,83.530788,102,282,20,819671,1,1,37.6695,110,1,2023-08-28,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,117182.0
169,169,1,251.13,61,33.055773,83.530788,102,282,20,819671,1,1,37.6695,110,1,2023-08-28,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,112875.0
170,170,1,103.07,31,18.985853,86.026124,48,73,33,751753,1,0,15.460499999999998,73,1,2023-04-27,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,56093.0
171,171,1,103.07,31,18.985853,86.026124,48,73,33,751753,1,0,15.460499999999998,73,1,2023-04-27,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,57220.0
172,172,1,151.98,41,8.143562,84.821056,62,94,30,821790,1,1,22.797,99,0,2023-02-24,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,75258.0
173,173,1,151.98,41,8.143562,84.821056,62,94,30,821790,1,1,22.797,99,0,2023-02-24,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,78222.0
174,174,1,113.73,32,32.783404,91.066194,114,149,9,614189,1,0,17.0595,108,0,2023-01-17,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,58688.0
175,175,1,113.73,32,32.783404,91.066194,114,149,9,614189,1,0,17.0595,108,0,2023-01-17,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,59233.0
176,176,1,425.99,94,17.4255,74.838893,102,134,16,111773,1,0,63.8985,92,1,2023-11-13,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,182243.0
177,177,1,425.99,94,17.4255,74.838893,102,134,16,111773,1,0,63.8985,92,1,2023-11-13,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,187288.0
178,178,1,249.2,58,31.432835,90.577052,113,269,24,107874,1,1,37.38,82,1,2023-07-25,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,112667.0
179,179,1,249.2,58,31.432835,90.577052,113,269,24,107874,1,1,37.38,82,1,2023-07-25,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,110886.0
180,180,1,388.23,88,24.360886,70.637733,83,244,12,390677,1,1,58.2345,117,0,2023-03-27,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,165864.0
181,181,1,388.23,88,24.360886,70.637733,83,244,12,390677,1,1,58.2345,117,0,2023-03-27,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,169462.0
182,182,1,53.72,23,34.547983,96.18074,99,118,30,961645,0,1,8.058,147,1,2023-04-13,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,33147.0
183,183,1,53.72,23,34.547983,96.18074,99,118,30,961645,0,1,8.058,147,1,2023-04-13,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,31481.0
184,184,1,116.37,34,18.912226,92.578195,64,124,23,963285,1,0,17.4555,80,1,2023-10-19,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,57735.0
185,185,1,116.37,34,18.912226,92.578195,64,124,23,963285,1,0,17.4555,80,1,2023-10-19,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,60237.0
186,186,1,69.66,25,15.866697,87.672807,88,142,25,165142,1,0,10.449,81,0,2023-06-16,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,43917.0
187,187,1,69.66,25,15.866697,87.672807,88,142,25,165142,1,0,10.449,81,0,2023-06-16,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,41895.0
188,188,1,316.63,74,35.774474,86.144095,52,104,33,839130,1,1,47.4945,63,1,2023-01-21,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,143046.0
189,189,1,316.63,74,35.774474,86.144095,52,104,33,839130,1,1,47.4945,63,1,2023-01-21,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,138426.0
190,190,1,326.89,75,9.108139,75.309443,55,167,17,481366,1,0,49.0335,96,1,2023-06-25,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,142899.0
191,191,1,326.89,75,9.108139,75.309443,55,167,17,481366,1,0,49.0335,96,1,2023-06-25,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,142069.0
192,192,1,214.17,54,29.269412,95.413083,72,136,17,456840,0,1,32.125499999999995,83,1,2023-11-14,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,96202.0
193,193,1,214.17,54,29.269412,95.413083,72,136,17,456840,0,1,32.125499999999995,83,1,2023-11-14,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,98109.0
194,194,1,66.83,23,24.639026,89.30222,116,293,29,935214,1,1,10.0245,75,0,2023-03-19,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,37959.0
195,195,1,66.83,23,24.639026,89.30222,116,293,29,935214,1,1,10.0245,75,0,2023-03-19,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,39924.0
196,196,1,287.5,67,33.135086,80.551418,48,170,8,778359,1,1,43.125,101,0,2023-12-06,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,126020.0
197,197,1,287.5,67,33.135086,80.551418,48,170,8,778359,1,1,43.125,101,0,2023-12-06,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,124946.0
198,198,1,372.19,83,13.216616,74.753169,115,89,7,295873,1,0,55.8285,102,0,2023-01-22,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,160724.0
199,199,1,372.19,83,13.216616,74.753169,115,89,7,295873,1,0,55.8285,102,0,2023-01-22,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,164862.0
200,200,1,395.15,87,19.802022,76.895619,75,121,17,881639,1,0,59.2725,57,1,2023-04-03,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,169813.0
201,201,1,395.15,87,19.802022,76.895619,75,121,17,881639,1,0,59.2725,57,1,2023-04-03,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,175674.0
202,202,1,36.03,20,11.388409,82.407012,53,53,13,849517,1,0,5.4045,82,1,2023-07-14,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,33894.0
203,203,1,36.03,20,11.388409,82.407012,53,53,13,849517,1,0,5.4045,82,1,2023-07-14,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,32697.0
204,204,1,49.52,20,8.226293,77.628856,63,183,28,102375,1,1,7.428,57,0,2023-05-06,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,30260.0
205,205,1,49.52,20,8.226293,77.628856,63,183,28,102375,1,1,7.428,57,0,2023-05-06,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,36606.0
206,206,1,41.83,18,14.201566,68.557499,117,288,21,989914,1,1,6.2745,125,0,2023-04-28,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,26751.0
207,207,1,41.83,18,14.201566,68.557499,117,288,21,989914,1,1,6.2745,125,0,2023-04-28,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,26865.0
208,208,1,440.76,98,26.82691,79.050751,64,74,21,684044,1,0,66.11399999999999,126,0,2023-04-14,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,192476.0
209,209,1,440.76,98,26.82691,79.050751,64,74,21,684044,1,0,66.11399999999999,126,0,2023-04-14,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,184574.0
210,210,1,458.47,98,35.837122,78.429249,104,160,34,945977,0,1,68.7705,92,1,2023-03-16,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,191251.0
211,211,1,458.47,98,35.837122,78.429249,104,160,34,945977,0,1,68.7705,92,1,2023-03-16,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,198246.0
212,212,1,384.51,84,19.326107,86.982987,60,117,7,239005,1,1,57.6765,55,0,2023-09-12,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,165123.0
213,213,1,384.51,84,19.326107,86.982987,60,117,7,239005,1,1,57.6765,55,0,2023-09-12,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,168981.0
214,214,1,184.61,47,13.794845,75.821494,86,186,21,886924,1,0,27.6915,137,0,2023-01-31,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,85204.0
215,215,1,184.61,47,13.794845,75.821494,86,186,21,886924,1,0,27.6915,137,0,2023-01-31,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,88920.0
216,216,1,198.53,51,19.943411,78.26484,42,277,29,568456,1,0,29.7795,61,0,2023-02-22,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,95219.0
217,217,1,198.53,51,19.943411,78.26484,42,277,29,568456,1,0,29.7795,61,0,2023-02-22,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,97202.0
218,218,1,317.54,73,10.336123,95.136289,106,58,13,181700,1,0,47.631,90,0,2023-01-19,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,136907.0
219,219,1,317.54,73,10.336123,95.136289,106,58,13,181700,1,0,47.631,90,0,2023-01-19,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,140947.0
220,220,1,183.19,47,15.994047,70.32458,48,136,28,974176,1,1,27.4785,77,1,2023-03-11,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,85585.0
221,221,1,183.19,47,15.994047,70.32458,48,136,28,974176,1,1,27.4785,77,1,2023-03-11,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,89725.0
222,222,1,359.84,80,33.996031,85.457623,45,152,6,772678,0,0,53.97599999999999,117,0,2023-05-18,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,157307.0
223,223,1,359.84,80,33.996031,85.457623,45,152,6,772678,0,0,53.97599999999999,117,0,2023-05-18,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,160116.0
224,224,1,242.88,58,9.852288,89.191262,64,193,36,425295,1,1,36.432,62,0,2023-07-15,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,113961.0
225,225,1,242.88,58,9.852288,89.191262,64,193,36,425295,1,1,36.432,62,0,2023-07-15,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,114318.0
226,226,1,154.25,41,35.691885,68.026814,111,204,15,567941,1,1,23.1375,124,0,2023-10-16,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,74375.0
227,227,1,154.25,41,35.691885,68.026814,111,204,15,567941,1,1,23.1375,124,0,2023-10-16,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,77751.0
228,228,1,261.05,60,36.497,87.146784,73,127,33,826568,0,0,39.1575,82,1,2023-06-16,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,122230.0
229,229,1,261.05,60,36.497,87.146784,73,127,33,826568,0,0,39.1575,82,1,2023-06-16,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,121326.0
230,230,1,105.66,31,33.594353,71.884721,51,119,29,436335,1,0,15.848999999999998,136,0,2023-06-16,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,56175.0
231,231,1,105.66,31,33.594353,71.884721,51,119,29,436335,1,0,15.848999999999998,136,0,2023-06-16,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,58289.0
232,232,1,80.48,27,33.943011,72.710785,66,89,15,144648,1,0,12.072,142,1,2023-03-16,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,45793.0
233,233,1,80.48,27,33.943011,72.710785,66,89,15,144648,1,0,12.072,142,1,2023-03-16,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,42297.0
234,234,1,71.16,26,20.459096,83.013616,52,278,37,577131,1,0,10.674,61,1,2023-02-15,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,45196.0
235,235,1,71.16,26,20.459096,83.013616,52,278,37,577131,1,0,10.674,61,1,2023-02-15,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,38632.0
236,236,1,234.8,55,36.287111,89.988233,75,155,15,697186,1,0,35.22,88,0,2023-12-15,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,106954.0
237,237,1,234.8,55,36.287111,89.988233,75,155,15,697186,1,0,35.22,88,0,2023-12-15,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,104142.0
238,238,1,232.95,55,22.02302,69.022473,73,186,32,466012,1,1,34.942499999999995,116,1,2023-04-26,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,111072.0
239,239,1,232.95,55,22.02302,69.022473,73,186,32,466012,1,1,34.942499999999995,116,1,2023-04-26,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,103891.0
240,240,1,204.31,52,28.021568,73.24875,86,74,13,352468,1,1,30.6465,81,1,2023-01-24,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,98217.0
241,241,1,204.31,52,28.021568,73.24875,86,74,13,352468,1,1,30.6465,81,1,2023-01-24,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,99703.0
242,242,1,266.0,61,29.501692,80.929104,107,224,26,524492,1,1,39.9,137,1,2023-08-11,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,119331.0
243,243,1,266.0,61,29.501692,80.929104,107,224,26,524492,1,1,39.9,137,1,2023-08-11,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,116599.0
